reference;identifier;polymer_type;polymer_type_style;polymerization_type;SMILES_start;SMILES_end;SMILES_rep_u1;molpercent_rep_u1;SMILES_rep_u2;molpercent_rep_u2;SMILES_rep_u3;molpercent_rep_u3;Mn;PDI;Mw;mass_characterization_method;mass_characterization_method_standard;heating_rate;n_of_heating_cycles;add1;add1_percent;add2;add2_percent;Glass_temperature;2nd_Glass_temperature;tg_def_type;Decomposition temp;td_def_type;Unnamed: 29;Comment;rating
;PE-270-1;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;75700,0;1,2;90800,0;SEC;PS;10,0;3;;;;;97,4;;C;;;;;
;PE-270-1;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;75700,0;1,2;90800,0;SEC;PS;20,0;2;;;;;98,5;;C;;;;;
;PE-270-1b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;29300,0;1,15;33600,0;SEC;PS;10,0;3;;;;;101,0;;C;;;;;bad
;PE-270-1b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;29300,0;1,15;33600,0;SEC;PS;20,0;2;;;;;97,0;;C;;;;;
;PE-270-2;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;29300,0;1,15;33600,0;SEC;PS;10,0;3;;;;;99,4;;C;;;;;
;PE-270-2;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;29300,0;1,15;33600,0;SEC;PS;20,0;2;;;;;101,4;;C;;;;;
;PE-270-2b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;35000,0;1,09;38400,0;SEC;PS;10,0;3;;;;;99,8;;C;;;;;
;PE-270-2b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;35000,0;1,09;38400,0;SEC;PS;20,0;2;;;;;102,1;;C;;;;;
;PE-270-3;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;35000,0;1,09;38400,0;SEC;MMA;10,0;3;;;;;101,4;;C;;;;;
;PE-270-3;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;35000,0;1,09;38400,0;SEC;MMA;20,0;2;;;;;102,1;;C;;;;;
;PE-270-3b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;38600,0;1,15;44200,0;SEC;MMA;10,0;3;;;;;101,1;;C;;;;;
;PE-270-3b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;38600,0;1,15;44200,0;SEC;MMA;20,0;2;;;;;102,2;;C;;;;;
;PE-270-4;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;53800,0;1,12;60200,0;SEC;MMA;10,0;3;;;;;105,5;;C;;;;peak very shallow;bad
;PE-270-4;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;53800,0;1,12;60200,0;SEC;MMA;20,0;2;;;;;85,2;;C;;;;;
;PE-270-5;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;73300,0;1,13;82700,0;SEC;MMA;10,0;3;;;;;82,8;;C;;;;peak  shallow;
;PE-270-5;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;73300,0;1,13;82700,0;SEC;MMA;20,0;2;;;;;82,5;;C;;;;;
;PE-270-6;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;47900,0;1,12;53500,0;SEC;PS;10,0;3;;;;;103,6;;C;;;;;
;PE-270-6;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;47900,0;1,12;53500,0;SEC;PS;20,0;2;;;;;106,8;;C;;;;;
;PE-270-7;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;51200,0;1,11;56800,0;SEC;PS;10,0;3;;;;;103,5;;C;;;;;
;PE-270-7;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;51200,0;1,11;56800,0;SEC;PS;20,0;2;;;;;106,9;;C;;;;;
;PE-270-8;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;62300,0;1,12;69600,0;SEC;MMA;10,0;3;;;;;95,4;;C;;;;;
;PE-270-8;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;62300,0;1,12;69600,0;SEC;MMA;20,0;2;;;;;90,9;;C;;;;;
;PE-270-9;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;86600,0;1,11;96100,0;SEC;MMA;10,0;3;;;;;102,4;;C;;;;;
;PE-270-9;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;86600,0;1,11;96100,0;SEC;MMA;20,0;2;;;;;105,1;;C;;;;;
;PE-270-10;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;108000,0;1,15;123900,0;SEC;MMA;10,0;3;;;;;79,2;;C;;;;peak  shallow;
;PE-270-10;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;108000,0;1,15;123900,0;SEC;MMA;20,0;2;;;;;83,9;;C;;;;;
;PE-270-11;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;54800,0;1,15;62900,0;SEC;PS;10,0;3;;;;;103,8;;C;;;;;
;PE-270-11;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;54800,0;1,15;62900,0;SEC;PS;20,0;2;;;;;105,4;;C;;;;;
;PE-270-12;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;60300,0;1,13;68000,0;SEC;PS;10,0;3;;;;;103,9;;C;;;;;
;PE-270-12;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;60300,0;1,13;68000,0;SEC;PS;20,0;2;;;;;105,6;;C;;;;;
;PE-270-13;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,47;[*]CC[*](c1ccccc1);0,53;;;69700,0;1,15;80200,0;SEC;PS;10,0;3;;;;;104,9;;C;;;;;
;PE-270-13;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,47;[*]CC[*](c1ccccc1);0,53;;;69700,0;1,15;80200,0;SEC;PS;20,0;2;;;;;105,9;;C;;;;;
;PE-270-14;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,74;[*]CC[*](c1ccccc1);0,26;;;92300,0;1,15;105900,0;SEC;MMA;10,0;3;;;;;86,9;;C;;;;peak very shallow;bad
;PE-270-14;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,74;[*]CC[*](c1ccccc1);0,26;;;92300,0;1,15;105900,0;SEC;MMA;20,0;2;;;;;85,1;;C;;;;;
;PE-270-15;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;104400,0;1,26;132000,0;SEC;MMA;10,0;3;;;;;86,2;;C;;;;;bad
;PE-270-15;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;104400,0;1,26;132000,0;SEC;MMA;20,0;2;;;;;82,5;;C;;;;;
;PE-270-16;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;53300,0;1,2;64100,0;SEC;PS;10,0;3;;;;;99,8;;C;;;;;
;PE-270-16;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;53300,0;1,2;64100,0;SEC;PS;20,0;2;;;;;101,3;;C;;;;;
;PE-270-17;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;64000,0;1,18;75700,0;SEC;PS;10,0;3;;;;;98,8;;C;;;;;
;PE-270-17;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;64000,0;1,18;75700,0;SEC;PS;20,0;2;;;;;101,3;;C;;;;;
;PE-270-18;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,47;[*]CC[*](c1ccccc1);0,53;;;102000,0;1,15;118000,0;SEC;PS;10,0;3;;;;;104,6;;C;;;;;
;PE-270-18;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,47;[*]CC[*](c1ccccc1);0,53;;;102000,0;1,15;118000,0;SEC;PS;20,0;2;;;;;105,7;;C;;;;;
;PE-270-20;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;118300,0;1,26;148500,0;SEC;MMA;10,0;3;;;;;95,0;;C;;;;peak very shallow;bad
;PE-270-20;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;118300,0;1,26;148500,0;SEC;MMA;20,0;2;;;;;82,6;;C;;;;;
;PE-270-21;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;70600,0;1,14;80300,0;SEC;PS;10,0;3;;;;;94,1;;C;;;;;
;PE-270-21;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;70600,0;1,14;80300,0;SEC;PS;20,0;2;;;;;93,0;;C;;;;;
;PE-270-22;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,21;[*]CC[*](c1ccccc1);0,79;;;69700,0;1,12;78300,0;SEC;PS;10,0;3;;;;;100,4;;C;;;;;
;PE-270-22;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,21;[*]CC[*](c1ccccc1);0,79;;;69700,0;1,12;78300,0;SEC;PS;20,0;2;;;;;99,6;;C;;;;;
;PE-270-23;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,46;[*]CC[*](c1ccccc1);0,54;;;73300,0;1,11;81400,0;SEC;PS;10,0;3;;;;;100,8;;C;;;;;
;PE-270-23;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,46;[*]CC[*](c1ccccc1);0,54;;;73300,0;1,11;81400,0;SEC;PS;20,0;2;;;;;100,6;;C;;;;peak artifact;bad
;PE-270-24;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,73;[*]CC[*](c1ccccc1);0,27;;;63500,0;1,22;77300,0;SEC;MMA;10,0;3;;;;;92,2;;C;;;;peak very shallow;bad
;PE-270-24;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,73;[*]CC[*](c1ccccc1);0,27;;;63500,0;1,22;77300,0;SEC;MMA;20,0;2;;;;;83,0;;C;;;;;
;PE-270-25;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;125300,0;1,19;149500,0;SEC;MMA;10,0;3;;;;;120,6;;C;;;;;
;PE-270-25;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;125300,0;1,19;149500,0;SEC;MMA;20,0;2;;;;;122,7;;C;;;;;
;PE-271-1;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;20000,0;1,11;22200,0;SEC;PS;10,0;3;;;;;88,7;;C;;;;;
;PE-271-1;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;20000,0;1,11;22200,0;SEC;PS;20,0;2;;;;;92,2;;C;;;;;
;PE-271-2;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;21600,0;1,13;24400,0;SEC;PS;10,0;3;;;;;92,0;;C;;;;;
;PE-271-2;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;21600,0;1,13;24400,0;SEC;PS;20,0;2;;;;;92,2;;C;;;;;
;PE-271-3;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;27600,0;1,2;33300,0;SEC;MMA;10,0;3;;;;;92,3;;C;;;;;
;PE-271-3;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;27600,0;1,2;33300,0;SEC;MMA;20,0;2;;;;;92,6;;C;;;;;
;PE-271-4;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;39200,0;1,18;46100,0;SEC;MMA;10,0;3;;;;;98,0;;C;;;;;
;PE-271-4;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;39200,0;1,18;46100,0;SEC;MMA;20,0;2;;;;;92,4;;C;;;;;
;PE-271-5;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;36000,0;1,26;45500,0;SEC;MMA;10,0;3;;;;;90,4;;C;;;;peak very shallow;bad
;PE-271-5;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;36000,0;1,26;45500,0;SEC;MMA;20,0;2;;;;;82,8;;C;;;;;
;PE-271-6;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;49500,0;1,2;59300,0;SEC;MMA;10,0;3;;;;;97,0;;C;;;;peak very shallow;bad
;PE-271-6;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;49500,0;1,2;59300,0;SEC;MMA;20,0;2;;;;;93,9;;C;;;;;
;PE-271-7;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;73200,0;1,13;82700,0;SEC;MMA;10,0;3;;;;;71,1;;C;;;;peak shallow;
;PE-271-7;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;73200,0;1,13;82700,0;SEC;MMA;20,0;2;;;;;82,7;;C;;;;;
;PE-271-8;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;46900,0;1,26;59000,0;SEC;MMA;10,0;3;;;;;81,8;;C;;;;peak shallow;
;PE-271-8;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;46900,0;1,26;59000,0;SEC;MMA;20,0;2;;;;;83,1;;C;;;;;
;PE-271-9;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,11;[*]CC[*](c1ccccc1);0,89;;;26100,0;1,12;29200,0;SEC;PS;10,0;3;;;;;99,0;;C;;;;;
;PE-271-9;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,11;[*]CC[*](c1ccccc1);0,89;;;26100,0;1,12;29200,0;SEC;PS;20,0;2;;;;;99,4;;C;;;;;
;PE-271-11;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;26000,0;1,24;32200,0;SEC;MMA;10,0;3;;;;;100,9;;C;;;;;
;PE-271-11;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;26000,0;1,24;32200,0;SEC;MMA;20,0;2;;;;;99,4;;C;;;;;
;PE-271-12;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;49900,0;1,14;57000,0;SEC;MMA;10,0;3;;;;;110,5;;C;;;;analysis weird;bad
;PE-271-12;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;49900,0;1,14;57000,0;SEC;MMA;20,0;2;;;;;102,2;;C;;;;;
;PE-271-13;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;28500,0;1,52;43200,0;SEC;MMA;10,0;3;;;;;;;C;;;;no tg;
;PE-271-13;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,91;[*]CC[*](c1ccccc1);0,09;;;28500,0;1,52;43200,0;SEC;MMA;20,0;2;;;;;;;C;;;;no tg;
;PE-271-14;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;54800,0;1,14;62500,0;SEC;MMA;10,0;3;;;;;100,3;;C;;;;;
;PE-271-14;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;54800,0;1,14;62500,0;SEC;MMA;20,0;2;;;;;100,0;;C;;;;;
;PE-271-15;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,74;[*]CC[*](c1ccccc1);0,26;;;69500,0;1,11;77300,0;SEC;MMA;10,0;3;;;;;94,3;;C;;;;;
;PE-271-15;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,74;[*]CC[*](c1ccccc1);0,26;;;69500,0;1,11;77300,0;SEC;MMA;20,0;2;;;;;94,2;;C;;;;;
;PE-271-16;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,92;[*]CC[*](c1ccccc1);0,08;;;23000,0;1,34;31000,0;SEC;MMA;10,0;3;;;;;109,3;;C;;;;;
;PE-271-16;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,92;[*]CC[*](c1ccccc1);0,08;;;23000,0;1,34;31000,0;SEC;MMA;20,0;2;;;;;100,7;;C;;;;artifact;bad
;PE-272-1b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;25900,0;1,11;28900,0;SEC;PS;10,0;3;;;;;99,5;;C;;;;;
;PE-272-1b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;25900,0;1,11;28900,0;SEC;PS;20,0;2;;;;;95,6;;C;;;;analysis should be smoothed;bad
;PE-272-2b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;29300,0;1,4;41100,0;SEC;MMA;10,0;3;;;;;103,1;;C;;;;peak shallow;
;PE-272-2b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;29300,0;1,4;41100,0;SEC;MMA;20,0;2;;;;;97,2;;C;;;;;
;PE-272-3b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;42200,0;1,24;52300,0;SEC;MMA;10,0;3;;;;;104,3;;C;;;;peak very shallow ;bad
;PE-272-3b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,9;[*]CC[*](c1ccccc1);0,1;;;42200,0;1,24;52300,0;SEC;MMA;20,0;2;;;;;100,6;;C;;;;;
;PE-272-4b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;29300,0;1,23;36100,0;SEC;PS;10,0;3;;;;;95,3;;C;;;;;
;PE-272-4b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,09;[*]CC[*](c1ccccc1);0,91;;;29300,0;1,23;36100,0;SEC;PS;20,0;2;;;;;94,5;;C;;;;;
;PE-272-5b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;15000,0;1,71;25700,0;SEC;PS;10,0;3;;;;;92,5;;C;;;;;
;PE-272-5b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;15000,0;1,71;25700,0;SEC;PS;20,0;2;;;;;96,1;;C;;;;;
;PE-272-6b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;27100,0;1,23;33400,0;SEC;MMA;10,0;3;;;;;92,3;;C;;;;;
;PE-272-6b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;27100,0;1,23;33400,0;SEC;MMA;20,0;2;;;;;93,3;;C;;;;;
;PE-272-7b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;52200,0;1,16;60500,0;SEC;MMA;10,0;3;;;;;111,6;;C;;;;peak shallow;
